	Stdev_slope	R2	Stdev_0.05	Stdev_0.1	Stdev_0.2	Stdev_0.3	Mean_0.05	Mean_0.1	Mean_0.2	Mean_0.3	Stdevnorm_0.05	Stdevnorm_0.1	Stdevnorm_0.2	Stdevnorm_0.3
3OAR160No1	2.4297639248484115	0.9668820242173378	0.0005541956757543394	0.0053488006507605365	0.008389932723679546	0.009721585626298969	0.024734726680737278	0.020212652570718675	0.016360364208541922	0.014401081769408226	0.022405571038144185	0.2646263587644675	0.5128206570914279	0.6750594005340789
3OAR161No1	2.4297639763357655	0.9668820010068709	0.000653198322635102	0.006304332850585392	0.009888745525536159	0.011458288484691128	0.029153440564818042	0.023823527558656087	0.01928304705178154	0.016973748976347458	0.022405531216215094	0.26462633776897426	0.5128206916148426	0.6750593814400105
3OAR40No1	2.3847995698892888	0.9609876597289059	0.0008629127707569339	0.014730056093812246	0.02309547583342512	0.02662053860997458	0.06899395527096346	0.05641183920690359	0.04576577711589287	0.04046858477830719	0.012507077864545857	0.26111639508483897	0.5046451145129766	0.6578075007022305
3OAR60No1	2.3847995698892888	0.9609876597289059	0.0008629127707569339	0.014730056093812244	0.02309547583342512	0.02662053860997458	0.06899395527096346	0.05641183920690359	0.04576577711589287	0.04046858477830719	0.012507077864545857	0.2611163950848389	0.5046451145129766	0.6578075007022305
3OAR80No1	2.3847995698892888	0.9609876597289059	0.0008629127707569339	0.014730056093812244	0.02309547583342512	0.02662053860997458	0.06899395527096346	0.05641183920690359	0.04576577711589287	0.04046858477830719	0.012507077864545857	0.2611163950848389	0.5046451145129766	0.6578075007022305
3OAS100No1	2.3847995698892896	0.960987659728906	0.0008629127707569337	0.014730056093812244	0.02309547583342512	0.02662053860997458	0.06899395527096346	0.05641183920690359	0.04576577711589287	0.040468584778307184	0.012507077864545853	0.2611163950848389	0.5046451145129766	0.6578075007022306
3OAS120No2	2.3852960062524406	0.9619323164948426	0.0005664366043799236	0.008505499641297423	0.0133705705671915	0.015475220579555873	0.039840514706145365	0.03258831164824746	0.02648273006411128	0.02349483580195968	0.014217602572603091	0.2609984749472234	0.504878860103285	0.6586647682919793
3OAS121No1	2.4297639763357655	0.9668820010068709	0.0006531983226351021	0.006304332850585392	0.009888745525536159	0.011458288484691128	0.029153440564818042	0.023823527558656087	0.01928304705178154	0.016973748976347458	0.022405531216215097	0.26462633776897426	0.5128206916148426	0.6750593814400105
3OAS140No1	2.3852960062524406	0.9619323164948426	0.0005664366043799237	0.008505499641297423	0.013370570567191502	0.015475220579555873	0.039840514706145365	0.03258831164824746	0.02648273006411128	0.02349483580195968	0.014217602572603094	0.2609984749472234	0.5048788601032851	0.6586647682919793
3OAS141No1	2.4297639763357655	0.9668820010068709	0.0006531983226351021	0.006304332850585392	0.009888745525536159	0.011458288484691128	0.029153440564818042	0.023823527558656087	0.01928304705178154	0.016973748976347458	0.022405531216215097	0.26462633776897426	0.5128206916148426	0.6750593814400105
3OAS160No1	2.4297639248484115	0.9668820242173378	0.0005541956757543394	0.0053488006507605365	0.008389932723679546	0.009721585626298969	0.024734726680737278	0.020212652570718675	0.016360364208541922	0.014401081769408226	0.022405571038144185	0.2646263587644675	0.5128206570914279	0.6750594005340789
3OAS161No1	2.4297639763357655	0.9668820010068709	0.000653198322635102	0.006304332850585392	0.009888745525536159	0.011458288484691128	0.029153440564818042	0.023823527558656087	0.01928304705178154	0.016973748976347458	0.022405531216215094	0.26462633776897426	0.5128206916148426	0.6750593814400105
3OAS60No2	2.3847995698892888	0.9609876597289059	0.0008629127707569339	0.014730056093812244	0.02309547583342512	0.02662053860997458	0.06899395527096346	0.05641183920690359	0.04576577711589287	0.04046858477830719	0.012507077864545857	0.2611163950848389	0.5046451145129766	0.6578075007022305
3OAS80No1	2.3847995698892888	0.9609876597289059	0.0008629127707569339	0.014730056093812244	0.02309547583342512	0.02662053860997458	0.06899395527096346	0.05641183920690359	0.04576577711589287	0.04046858477830719	0.012507077864545857	0.2611163950848389	0.5046451145129766	0.6578075007022305
4HTHRA_REVNo1	2.736990674849546	0.9858412560629127	2.563624889109844e-06	1.0012185815470749e-05	1.6309338730671312e-05	2.0352222016905028e-05	4.327908594038583e-05	3.543742466766131e-05	2.898623142663017e-05	2.609768769532629e-05	0.059234728123442194	0.2825314172620293	0.5626581286343981	0.7798477112035412
4HTHRKNo1	2.736990674849546	0.9858412560629127	2.563624889109844e-06	1.0012185815470749e-05	1.6309338730671312e-05	2.0352222016905028e-05	4.327908594038583e-05	3.543742466766131e-05	2.898623142663017e-05	2.609768769532629e-05	0.059234728123442194	0.2825314172620293	0.5626581286343981	0.7798477112035412
5DGLCNt2rpp_REV			0.0	0.0	0.0	0.011436204507485666	0.0	0.0	0.0	0.00039986563326585177				28.600118530021994
5DGLCNtex_REV			0.0	0.0	0.0	0.011436204507485666	0.0	0.0	0.0	0.00039986563326585177				28.600118530021994
5DKGRNo2			0.0	0.0	0.0	0.011436204507485666	0.0	0.0	0.0	0.00039986563326585177				28.600118530021994
5DOANNo1	2.7369906749036406	0.9858412560653268	5.127249778218971e-06	2.0024371630937544e-05	3.261867746133401e-05	4.070444403553358e-05	8.655817188077141e-05	7.08748493353203e-05	5.7972462853255174e-05	5.219537539162552e-05	0.05923472812343408	0.28253141726198283	0.5626581286342998	0.7798477112220252
A5PISONo2	2.6667442756180413	0.9827782372717956	0.0003970031511719612	0.0017294615199126544	0.0027951035211571757	0.0034396491009373205	0.00755289401270399	0.0061878295387643376	0.00506118292778463	0.004546877016275679	0.052563050733162774	0.2794940469963261	0.5522628921023098	0.7564860647483967
ACALDtex_REV			0.0	0.0	0.0	0.0016391643948961648	0.0	0.0	0.0	6.071548953768222e-05				26.99746650117744
ACALDtpp_REV			0.0	0.0	0.0	0.0016391643948961648	0.0	0.0	0.0	6.071548953768222e-05				26.99746650117744
ACCOACNo1	2.3870181360142224	0.9613433894361512	0.0061396987337971045	0.09995856620233562	0.15669751187509728	0.18060894273561812	0.4678518988713364	0.38250721537079657	0.31023807395568104	0.27418633941559917	0.01312316728564904	0.2613246552890181	0.5050879470631392	0.6587087566819269
ACCOALNo1	2.741215771601861	0.975236957286816	0.005087362151648055	0.025683611626646834	0.04122174140296908	0.05095619556774801	0.10176081155326387	0.08419429778906379	0.0708485696573383	0.06591828402403187	0.04999333313085083	0.30505167572028785	0.5818288442849241	0.7730206622061169
ACGKNo1	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
ACGSNo1	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
ACHBSNo1	2.766615676916065	0.9759148851991809	0.002953210505780263	0.014365883234790482	0.02307724119336784	0.028608118080569466	0.05631379273039644	0.04661848302302446	0.03929052343345555	0.03662475742627464	0.05244204594634259	0.30815853076333044	0.5873487848145531	0.7811141995454138
ACKrNo2	5.240908500835325	0.6760575592674303	0.012945803171813203	0.22248364236992096	0.12305853191874996	0.10578323866197402	0.591656207843098	0.16690687564972884	0.08401106365458094	0.07395078077069048	0.021880617494080812	1.3329806906027386	1.4647895951504222	1.4304546559148699
ACKr_REVNo2			0.0	0.6253032739246888	1.1578857789004726	1.3889798749808162	0.0	0.4225515045530629	0.9783950965672469	1.2570678788440457		1.4798273516646887	1.183454192445341	1.104936255517142
ACLSNo2	2.7662918480946423	0.975908186112263	0.00888276379572872	0.04322871848368834	0.06944177439201145	0.0860820866710024	0.16948039659507813	0.1403004866055725	0.1182439894383282	0.11021863692470267	0.05241174775482372	0.3081152427162812	0.5872753001811545	0.7810120781098983
ACODANo1	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
ACONTaNo1	2.7524850403470005	0.9755464911268492	0.010646887957606356	0.052851268252080044	0.084859731907773	0.10503490945071908	0.20841507046365074	0.17247948000593538	0.14524073708106008	0.1352469368092009	0.05108501959057351	0.3064206145001209	0.5842694936229363	0.776615810522176
ACONTbNo1	2.7524850403470005	0.9755464911268492	0.010646887957606356	0.052851268252080044	0.084859731907773	0.10503490945071908	0.20841507046365074	0.17247948000593538	0.14524073708106008	0.1352469368092009	0.05108501959057351	0.3064206145001209	0.5842694936229363	0.776615810522176
ACOTA_REVNo4	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
ACPPAT160No1	2.4297639248484204	0.966882024217338	0.0002770978378771694	0.0026744003253802687	0.004194966361839773	0.0048607928131494844	0.012367363340368613	0.010106326285359313	0.008180182104270935	0.007200540884704086	0.02240557103814421	0.26462635876446816	0.5128206570914294	0.6750594005340814
ACPPAT161No1	2.429763976335773	0.966882001006871	0.00032659916131755085	0.003152166425292696	0.004944372762768079	0.005729144242345564	0.014576720282408997	0.011911763779328018	0.009641523525890745	0.008486874488173703	0.022405531216215118	0.2646263377689748	0.5128206916148438	0.6750593814400127
ACSNo1			0.0	0.0	0.0	0.030226591270444244	0.0	0.0	0.0	0.001033811516541784				29.23800981783952
ACt2rpp_REV	0.5590548171950888	0.006220246187318645	0.000360217816278733	1.4476690412189135	2.417405262676106	2.840144313296086	0.0001497622943206929	1.137841373622702	2.1347723932688614	2.6276527323749517	2.4052637408677913	1.2722942536443111	1.132394849351815	1.0808674518908281
ACt4pp	3.640126920573496	0.23264542601428506	0.000360217816278733	0.00035505574464707155	0.000247140705690523	0.00020110663623433393	0.0001497622943206929	0.0002720966911607098	0.0001540697135513007	0.00010347206714658578	2.4052637408677913	1.3048881378618573	1.6040836319737324	1.9435838268257672
ACtex_REV			0.0	1.4475510441750181	2.4173404624944546	2.8401068675448284	0.0	1.137569276931541	2.13461832355531	2.6275492603078043		1.2724948480321272	1.1324462250788971	1.0808957649045652
ADCLNo1	2.7369906749037622	0.9858412560653496	7.690874667329227e-06	3.0036557446391248e-05	4.8928016191992554e-05	6.10566660532979e-05	0.0001298372578211075	0.00010631227400295334	8.695869427986854e-05	7.829306308743057e-05	0.05923472812346265	0.2825314172619131	0.5626581286342944	0.7798477112220704
ADCSNo1	2.7369906749037622	0.9858412560653496	7.690874667329227e-06	3.0036557446391248e-05	4.892801619199257e-05	6.10566660532979e-05	0.0001298372578211075	0.00010631227400295334	8.695869427986856e-05	7.829306308743057e-05	0.05923472812346265	0.2825314172619131	0.5626581286342944	0.7798477112220704
ADEt2rpp_REV			0.0	0.8020595301346954	2.989427120362382	4.644679905177688	0.0	0.5291978477177491	2.10027265331235	3.519721229597608		1.5156137418050852	1.423351923212323	1.3196158451755258
ADEtex_REV			0.0	0.8020595301346954	2.989427120362382	4.644679905177688	0.0	0.5291978477177491	2.10027265331235	3.519721229597608		1.5156137418050852	1.423351923212323	1.3196158451755258
ADK1_REVNo1			0.0	0.0	0.7535399909911963	5.043528363174529	0.0	0.0	0.09265795599274673	1.4773154955700951			8.13249097627605	3.4139819004797176
ADK3No1	3.3790119509395553	0.7048744254832149	0.010821936534982032	0.3701657893586208	0.5842244797671298	0.6904054921040435	0.2586977741289195	0.43580271401742654	0.6396015935724966	0.72958153415601	0.041832352719003395	0.8493884444781565	0.913419362362658	0.9463034078880767
ADK3_REVNo1			0.0	0.0	0.014121571044281103	0.03170575405703804	0.0	0.0	0.002305678091137339	0.012350758199001624			6.124693251222789	2.5671099333481386
ADK4_REVNo1			0.0	0.0	0.0	0.2219669703974588	0.0	0.0	0.0	0.005730482289009053				38.73443092620439
ADNK1No1	5.641103105898849	0.8620131911866411	1.0254499556439664e-05	6.128873611353645e-05	4.220850288496433e-05	3.241250377514506e-05	0.00017311634376149343	5.880271413659427e-05	3.233166909143251e-05	2.0272188608955936e-05	0.05923472812346092	1.0422773338517561	1.3054848101284404	1.598865539403364
ADNt2pp_copy2_REV			0.0	0.0	0.7743355266843815	5.163438618083946	0.0	0.0	0.09715163762336045	1.5104747997058596			7.9703805888104755	3.418420895925865
ADNtex_REV			0.0	0.0	0.7743355266843815	5.163438618083946	0.0	0.0	0.09715163762336045	1.5104747997058596			7.9703805888104755	3.418420895925865
ADSKNo1	2.7632542166474443	0.9758456394063943	0.00249829702554391	0.012207292262395196	0.019608246505444668	0.024299918054842794	0.04792639793769227	0.03967162891998886	0.03342778787991859	0.03115156735971322	0.05212778621067818	0.30770836980289595	0.5865852259169123	0.7800544278959355
ADSL1rNo1	3.806113427487447	0.5641145786209748	0.002425148781011265	0.37835691460951515	0.6124297533399737	0.7148003451576791	0.05800818389260657	0.31355770090053586	0.5495325070355523	0.6666195681589777	0.041807010981434335	1.2066580202714725	1.1144559157086447	1.0722762716548564
ADSL2rNo1	3.788264862576505	0.5735480150527668	0.004494239407972305	0.38509131203334407	0.6163456981090033	0.7174072916992802	0.0867817147629828	0.3241310930290507	0.5556767142798587	0.6706143930564686	0.05178786130519452	1.188072728335352	1.1091803602167674	1.0697761621690565
ADSSNo1	3.806113427487447	0.5641145786209748	0.002425148781011265	0.37835691460951515	0.6124297533399737	0.7148003451576791	0.05800818389260657	0.31355770090053586	0.5495325070355523	0.6666195681589777	0.041807010981434335	1.2066580202714725	1.1144559157086447	1.0722762716548564
AGPAT160No1	2.4297639248484204	0.966882024217338	0.0002770978378771694	0.0026744003253802687	0.004194966361839773	0.0048607928131494844	0.012367363340368613	0.010106326285359313	0.008180182104270935	0.007200540884704086	0.02240557103814421	0.26462635876446816	0.5128206570914294	0.6750594005340814
AGPAT161No1	2.429763976335773	0.966882001006871	0.00032659916131755085	0.003152166425292696	0.004944372762768079	0.005729144242345564	0.014576720282408997	0.011911763779328018	0.009641523525890745	0.008486874488173703	0.022405531216215118	0.2646263377689748	0.5128206916148438	0.6750593814400127
AGPR_REVNo1	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
AHCYSNSNo1	2.736990674903643	0.9858412560653271	5.127249778219056e-06	2.0024371630937473e-05	3.261867746133407e-05	4.0704444035533605e-05	8.655817188077122e-05	7.087484933532017e-05	5.79724628532552e-05	5.219537539162548e-05	0.05923472812343519	0.28253141726198233	0.5626581286343005	0.7798477112220262
AICARTNo1	3.69566335711296	0.5913475089690894	0.004788507167046918	0.3806722385702307	0.6093725603146645	0.7091065543408273	0.10514496384244677	0.3393328169888625	0.5684888798187329	0.6825572841702463	0.045541954574469204	1.1218255927858727	1.071916411995548	1.0388967648376293
AIRC2No1	3.788264862576505	0.5735480150527668	0.004494239407972305	0.38509131203334407	0.6163456981090033	0.7174072916992802	0.0867817147629828	0.3241310930290507	0.5556767142798587	0.6706143930564686	0.05178786130519452	1.188072728335352	1.1091803602167674	1.0697761621690565
AIRC3_REVNo1	3.788264862576505	0.5735480150527668	0.004494239407972305	0.38509131203334407	0.6163456981090033	0.7174072916992802	0.0867817147629828	0.3241310930290507	0.5556767142798587	0.6706143930564686	0.05178786130519452	1.188072728335352	1.1091803602167674	1.0697761621690565
ALAALArNo2	2.666745495758541	0.9827782956806156	0.0002835092028028394	0.001235050068573657	0.0019960517079576005	0.0024563384367141945	0.005393705128738968	0.004418876573128665	0.0036143152515439023	0.0032470353163394187	0.052562977774263865	0.27949413117443417	0.5522627576841729	0.7564865169016316
ALARNo1	2.6667454957585273	0.9827782956806156	0.0004252638042042601	0.001852575102860486	0.0029940775619364006	0.003684507655071292	0.008090557693108479	0.006628314859693024	0.00542147287731588	0.004870552974509153	0.05256297777426382	0.27949413117443306	0.5522627576841702	0.7564865169016277
ALCD2x_REVNo2	3.641563695864125	0.8268413917625734	0.012162980403523498	0.664830199654597	2.669310825833524	4.209097276007092	0.32227165083282616	1.0052529788153914	2.7751300569025137	4.29139415493478	0.037741391065864716	0.6613561100192362	0.9618687308705449	0.9808228105001604
ALDD2yNo1			0.0	0.0	0.0	0.01907430850856677	0.0	0.0	0.0	0.0011708184659135219				16.291431220026233
ALKPNo1			0.0	0.0	0.0	0.09272527447260226	0.0	0.0	0.0	0.003729048297293248				24.865667344643256
AMPNNo1			0.0	0.0	0.008966832420495535	0.020133335956023953	0.0	0.0	0.001461673764107272	0.007693270312910413			6.134633213432612	2.6170061803544487
ANPRTNo1	2.766615490869057	0.975914878696884	0.0005778063349469184	0.002810734475350379	0.004515141754236381	0.005597276554599285	0.011017986729252544	0.00912106601774163	0.007687325787886687	0.007165760048544372	0.052442097557882664	0.30815854965671163	0.5873488230915257	0.7811141479313554
ANSNo1	2.766615490869057	0.975914878696884	0.0005778063349469184	0.002810734475350379	0.004515141754236381	0.005597276554599285	0.011017986729252544	0.00912106601774163	0.007687325787886687	0.007165760048544372	0.052442097557882664	0.30815854965671163	0.5873488230915257	0.7811141479313554
APG3PAT160No1	2.4297639248484204	0.966882024217338	0.0002770978378771694	0.0026744003253802687	0.004194966361839773	0.0048607928131494844	0.012367363340368613	0.010106326285359313	0.008180182104270935	0.007200540884704086	0.02240557103814421	0.26462635876446816	0.5128206570914294	0.6750594005340814
APG3PAT161No1	2.429763976335773	0.966882001006871	0.00032659916131755085	0.003152166425292696	0.004944372762768079	0.005729144242345564	0.014576720282408997	0.011911763779328018	0.009641523525890745	0.008486874488173703	0.022405531216215118	0.2646263377689748	0.5128206916148438	0.6750593814400127
APRAURNo1	2.7369906749036397	0.9858412560653268	5.127249778218972e-06	2.0024371630937544e-05	3.261867746133401e-05	4.070444403553358e-05	8.655817188077141e-05	7.08748493353203e-05	5.797246285325519e-05	5.219537539162552e-05	0.05923472812343409	0.28253141726198283	0.5626581286342995	0.7798477112220252
ARGSLNo1	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
ARGSSNo1	2.7666157609426008	0.9759148927029393	0.0030067089122632613	0.014626123599431004	0.023495291337383116	0.029126362012706308	0.05733393021044414	0.047462986954224684	0.04000228061672243	0.03728822383528824	0.05244205135121801	0.30815851546673745	0.5873487954974551	0.7811142236585205
ASAD_REVNo1	1.9820517679131096	0.8077442048890924	0.022431820635327754	0.28144570019080445	0.45386364904160886	0.5276310616722512	0.5294998739712613	0.6902906925309473	0.8634247486303851	0.9564252182708068	0.04236416614623263	0.40772054909053634	0.5256551306428893	0.5516699597551339
ASNS2No1	2.7666157465700203	0.9759148874576091	0.002450310515049998	0.011919525919801123	0.019147433068156635	0.023736460732429798	0.046724153671020244	0.03867985116602415	0.03259976501441855	0.030387951245685493	0.05244205239761798	0.30815852596328164	0.5873488063391842	0.7811142166354477
ASP1DCNo1	2.7370606373885327	0.9858486790063385	7.75071473080659e-06	3.0261136092852557e-05	4.929425887941267e-05	6.151341173521722e-05	0.00013080671971306784	0.00010710893496488372	8.760810051704456e-05	7.887594354879035e-05	0.059253184758460684	0.2825267201356623	0.5626678193967034	0.7798754470324253
ASPCTNo2	2.2129949517032257	0.9866452456660522	0.003260589415753289	0.011480727686219239	0.018354960436071842	0.021088929050069153	0.06410840151002514	0.05156440187281047	0.04001690120071404	0.03350753265210282	0.050860563341973274	0.22264832460459397	0.45868020474669646	0.6293787510118469
ASPKNo3	1.9820517679131096	0.8077442048890924	0.022431820635327754	0.28144570019080445	0.45386364904160886	0.5276310616722512	0.5294998739712613	0.6902906925309473	0.8634247486303851	0.9564252182708068	0.04236416614623263	0.40772054909053634	0.5256551306428893	0.5516699597551339
ASPO3No1			0.0	0.0	0.00012253123983369687	0.00019798923932888972	0.0	0.0	3.447967511300456e-05	9.506910960073084e-05			3.5537237352762134	2.082582241070739
ASPO6No1	3.8506611332499734	0.9866307961947445	2.6193201673469928e-05	0.00010227692922851539	0.00017532726608819678	0.0001913372476642979	0.00044210277097386173	0.0003620052249459432	0.0002616186764107569	0.00017151919201855863	0.059246861574225554	0.282528875774619	0.6701634168232031	1.115544245588534
ASPTA_REVNo2	2.777402863124846	0.7283848535661982	0.03574183339797017	0.9968853567356686	1.606354890181407	1.869006878752068	0.8897533211800477	1.5048356917795285	2.1142363882441106	2.425576302710177	0.04017049731330822	0.6624546202494783	0.7597801736425022	0.7705413664636172
ATPHs			0.0	0.012601693712116351	0.011080535134795606	0.010120767616038372	0.0	0.01210281960695319	0.010354955607105436	0.00859334938388849		1.0412196596631542	1.0700707521326587	1.1777442256698663
ATPM	0.0	1.0	0.0	0.0	0.0	0.0	6.86	6.86	6.86	6.86	0.0	0.0	0.0	0.0
ATPPRTNo1	2.7666157908851488	0.9759148617558623	0.0009630057030705324	0.004684540911644689	0.007525210718115048	0.009328761767824685	0.018363249079463913	0.015201723959811753	0.012812165538874185	0.011942891113777658	0.05244201061061063	0.30815853017914546	0.587348851783279	0.7811141941219544
BIOMASS_Ec_iML1515_core_75p37M	2.5175597228382993	0.9721271539313775	0.006678628256136128	0.043598674702205374	0.06939732527190447	0.08301046234786937	0.19384221197378462	0.15898772655259366	0.13054587702446835	0.11780427118033425	0.03445394162670487	0.27422666923778416	0.5315933896472061	0.7046473062152163
BMOCOSNo1			0.0	0.0	2.218859454513758e-09	1.5867285571374354e-08	0.0	0.0	-5.727331510385244e-11	-3.31442479978092e-09			38.74159284285097	4.787342157355075
BMOGDS1No1			0.0	0.0	2.218859454513758e-09	1.5867285571374354e-08	0.0	0.0	-5.727331510385244e-11	-3.31442479978092e-09			38.74159284285097	4.787342157355075
BMOGDS2No2			0.0	0.0	2.218859454513758e-09	1.5867285571374354e-08	0.0	0.0	-5.727331510385244e-11	-3.31442479978092e-09			38.74159284285097	4.787342157355075
BPNTNo1	2.7632542166474443	0.9758456394063943	0.00249829702554391	0.012207292262395196	0.019608246505444668	0.024299918054842794	0.04792639793769227	0.03967162891998886	0.03342778787991859	0.03115156735971322	0.05212778621067818	0.30770836980289595	0.5865852259169123	0.7800544278959355
BTNt2ipp	2.847331553281826	0.9789007266505433	1.3498534568709466e-08	9.040959853105194e-08	1.5184603264295018e-07	1.865629968341605e-07	3.877038383483281e-07	3.1939924060885635e-07	2.6119210490944184e-07	2.3367218196209324e-07	0.03481661318137857	0.28306140728045626	0.5813576665940836	0.7983962629510821
BTNtex	3.402168117534348	0.9795345222387654	1.3498534568709466e-08	9.056910206374527e-08	1.7050325782819346e-07	2.0396466602852737e-07	3.877038383483281e-07	3.193468325547569e-07	2.473110786308928e-07	2.1622686838796395e-07	0.03481661318137857	0.2836073285562205	0.6894283053233794	0.9432901079738379
BTNtex_REV			0.0	2.1461477271931364e-09	2.9184239964062505e-08	2.7357957598736997e-08	0.0	-5.240805409947799e-11	-1.3881026278549128e-08	-1.7445313574129287e-08		40.95072339681685	2.1024554941706297	1.56821243037487
BWCOGDS1No2			0.0	0.0	2.218859454513758e-09	1.5867285571374354e-08	0.0	0.0	5.727331510385244e-11	3.31442479978092e-09			38.74159284285097	4.787342157355075
